split,sample_idx,target_poi_id,target_epoch,bucket,positive_unique_count,parsed_ok,note
train,1828,4497,1341811078,1,0,True,
train,1829,2018,1342054810,0,0,True,
train,1830,1878,1333523486,1,1,True,
train,1831,1878,1337327418,2,0,True,
train,1832,1878,1334213520,2,0,True,
train,1833,464,1333540324,2,0,True,
train,1834,4384,1336064505,3,0,True,
train,1835,320,1336375770,3,0,True,
train,1836,338,1336735417,3,0,True,
train,1837,538,1337216461,2,0,True,
train,1838,3810,1338119171,7,0,True,
train,1839,1311,1334055145,3,0,True,
train,1840,4977,1352173651,1,0,True,
train,1841,336,1334251065,3,2,True,
train,1842,656,1335012027,5,1,True,
train,1843,312,1336367309,1,0,True,
train,1844,1554,1337158998,2,0,True,
train,1845,690,1334048667,2,0,True,
train,1846,1216,1341065131,7,0,True,
train,1847,670,1334652501,1,0,True,
train,1848,1216,1335247866,3,0,True,
train,1849,1463,1335571997,3,1,True,
train,1850,1012,1343119460,1,0,True,
train,1851,1288,1339469156,3,0,True,
train,1852,2201,1350607490,3,0,True,
train,1853,314,1351784018,1,1,True,
train,1854,3269,1342413282,6,0,True,
train,1855,1111,1336180261,2,0,True,
train,1856,830,1339562595,3,0,True,
train,1857,1111,1344667832,7,0,True,
train,1858,1111,1334276332,3,0,True,
train,1859,830,1335252080,3,0,True,
train,1860,2942,1336860015,6,0,True,
train,1861,1463,1337295850,0,0,True,
train,1862,380,1337402451,4,0,True,
train,1863,380,1337924244,0,0,True,
train,1864,2942,1338256622,0,0,True,
train,1865,1920,1338723021,6,0,True,
train,1866,761,1339245953,6,0,True,
train,1867,4570,1339477288,1,0,True,
train,1868,1142,1339989183,1,0,True,
train,1869,2942,1341279583,3,1,True,
train,1870,1073,1341626962,4,0,True,
train,1871,2942,1342066725,0,0,True,
train,1872,2942,1342507331,3,1,True,
train,1873,4570,1343633063,2,0,True,
train,1874,2942,1335143900,3,0,True,
train,1875,1920,1347704576,4,0,True,
train,1876,404,1351773384,3,4,True,
train,1877,380,1335675500,4,0,True,
train,1878,1073,1336541412,1,0,True,
train,1879,1589,1342139402,3,0,True,
train,1880,1463,1342605457,0,2,True,
train,1881,1092,1339163769,2,0,True,
train,1882,47,1347513525,1,0,True,
train,1883,3890,1351135294,0,0,True,
train,1884,2389,1352163197,3,1,True,
train,1885,581,1337073272,2,0,True,
train,1886,1709,1336804560,3,0,True,
train,1887,348,1337232207,1,0,True,
train,1888,929,1338726898,6,0,True,
train,1889,101,1339575116,0,0,True,
train,1890,1621,1334039796,1,0,True,
train,1891,1621,1341279003,3,0,True,
train,1892,4567,1341657721,3,0,True,
train,1893,1621,1334280394,3,0,True,
train,1894,101,1342512482,2,0,True,
train,1895,1621,1334886741,0,0,True,
train,1896,1621,1335402681,3,0,True,
train,1897,929,1335680537,6,0,True,
train,1898,929,1336131578,3,0,True,
train,1899,929,1336505897,0,0,True,
train,1900,877,1336710515,0,0,True,
train,1901,1110,1337647406,3,0,True,
train,1902,1102,1333976729,3,0,True,
train,1903,843,1339062048,0,0,True,
train,1904,1110,1339547916,0,1,True,
train,1905,1110,1334796188,3,0,True,
train,1906,1110,1335141954,5,0,True,
train,1907,1110,1335314835,3,0,True,
train,1908,2214,1333525510,2,0,True,
train,1909,2966,1336112397,3,0,True,
train,1910,2966,1336716913,2,0,True,
train,1911,2093,1337077526,2,0,True,
train,1912,822,1338980777,3,0,True,
train,1913,1350,1335353562,2,0,True,
train,1914,4829,1344743820,7,0,True,
train,1915,1870,1345287636,3,0,True,
train,1916,4829,1351067906,2,0,True,
train,1917,4808,1351251838,0,0,True,
train,1918,4829,1352154501,3,0,True,
train,1919,4829,1342221040,7,0,True,
train,1920,4808,1342486902,1,0,True,
train,1921,2761,1343636054,1,0,True,
train,1922,4829,1344548858,3,0,True,
train,1923,1333,1336124241,3,0,True,
train,1924,356,1336787095,3,6,True,
train,1925,2232,1337230926,3,0,True,
train,1926,1210,1338285971,1,0,True,
train,1927,1061,1339215583,5,1,True,
train,1928,942,1339562118,3,0,True,
train,1929,193,1334236672,0,0,True,
train,1930,2232,1342148440,3,0,True,
train,1931,523,1342419761,7,0,True,
train,1932,3889,1334550353,6,0,True,
train,1933,2232,1344909182,3,0,True,
train,1934,1254,1345177789,3,2,True,
train,1935,942,1334723040,0,0,True,
train,1936,698,1335352140,0,1,True,
train,1937,3927,1333539422,3,1,True,
train,1938,3927,1336836864,7,0,True,
train,1939,2509,1337397937,7,0,True,
train,1940,4014,1337650023,0,1,True,
train,1941,3927,1337778841,3,1,True,
train,1942,3927,1337941664,3,1,True,
train,1943,3097,1338289164,0,1,True,
train,1944,4014,1338513897,0,1,True,
train,1945,3927,1339581803,3,1,True,
train,1946,4569,1339724040,0,1,True,
train,1947,4569,1339986738,0,1,True,
train,1948,4569,1340242560,0,2,True,
train,1949,4569,1341278258,0,2,True,
train,1950,3927,1341600274,7,0,True,
train,1951,3620,1342179799,3,0,True,
train,1952,3927,1342613196,2,0,True,
train,1953,3927,1334055458,3,1,True,
train,1954,4569,1342747175,0,2,True,
train,1955,4569,1343092553,0,2,True,
train,1956,3620,1343487462,7,0,True,
train,1957,4569,1343611500,0,2,True,
train,1958,3927,1334451625,4,0,True,
train,1959,4014,1334913338,2,0,True,
train,1960,4014,1335403663,0,1,True,
train,1961,3927,1335526736,3,1,True,
train,1962,3620,1336200667,5,0,True,
train,1963,3077,1336201995,7,0,True,
train,1964,883,1336528437,2,0,True,
train,1965,1521,1336756839,3,0,True,
train,1966,3693,1337231822,3,1,True,
train,1967,4410,1337423635,7,0,True,
train,1968,981,1338267536,0,0,True,
train,1969,524,1339412478,0,0,True,
train,1970,4134,1339609411,3,0,True,
train,1971,249,1339856127,7,0,True,
train,1972,4866,1340240992,3,0,True,
train,1973,2908,1341079359,7,0,True,
train,1974,1656,1341336148,3,0,True,
train,1975,981,1341810563,6,1,True,
train,1976,4410,1342185544,3,0,True,
train,1977,4907,1342601544,1,0,True,
train,1978,3802,1343564311,7,0,True,
train,1979,51,1344748843,7,0,True,
train,1980,1213,1334440439,5,0,True,
train,1981,356,1347663091,3,9,True,
train,1982,3646,1351227845,0,0,True,
train,1983,799,1351689380,1,0,True,
train,1984,3646,1352262561,3,0,True,
train,1985,4397,1334714099,3,0,True,
train,1986,592,1335142894,6,0,True,
train,1987,4322,1339298292,4,0,True,
train,1988,2723,1339720511,0,0,True,
train,1989,3016,1340056733,3,0,True,
train,1990,3016,1340230806,0,0,True,
train,1991,4378,1336218141,6,0,True,
train,1992,2403,1337233722,3,0,True,
train,1993,1679,1338805979,7,0,True,
train,1994,1406,1339485884,3,1,True,
train,1995,4921,1351785947,2,1,True,
train,1996,4378,1334413707,5,0,True,
train,1997,4378,1335636017,7,0,True,
train,1998,477,1335671076,4,0,True,
train,1999,2880,1337253433,2,0,True,
train,2000,2880,1339954261,7,0,True,
train,2001,2880,1335367037,2,0,True,
train,2002,1731,1335505170,1,0,True,
train,2003,3284,1336564835,0,0,True,
train,2004,537,1337411424,3,0,True,
train,2005,1126,1337652856,0,0,True,
train,2006,618,1337771541,3,0,True,
train,2007,1731,1338277410,0,0,True,
train,2008,1647,1338515296,3,0,True,
train,2009,1647,1338857303,0,0,True,
train,2010,259,1338979135,0,0,True,
train,2011,1303,1339362877,3,1,True,
train,2012,1904,1340756768,0,0,True,
train,2013,620,1334295043,1,0,True,
train,2014,1731,1334908827,0,0,True,
train,2015,2334,1336525627,0,0,True,
train,2016,2391,1336788720,0,0,True,
train,2017,982,1342604522,0,1,True,
train,2018,2334,1334627054,2,0,True,
train,2019,2334,1334889737,2,0,True,
train,2020,2334,1335402996,0,0,True,
train,2021,655,1333804331,6,1,True,
train,2022,2035,1337964524,3,0,True,
train,2023,640,1338294808,3,0,True,
train,2024,4059,1339148746,2,0,True,
train,2025,368,1339326267,6,0,True,
train,2026,166,1334414412,6,1,True,
train,2027,4013,1333501631,3,0,True,
train,2028,1568,1335866592,2,0,True,
train,2029,1568,1336473169,2,0,True,
train,2030,4013,1336698635,3,0,True,
train,2031,1595,1337178753,3,1,True,
train,2032,2617,1339207272,4,1,True,
train,2033,1010,1339409711,2,0,True,
train,2034,4013,1334711525,2,0,True,
train,2035,4013,1342487122,2,0,True,
train,2036,2412,1343626404,0,0,True,
train,2037,4013,1335316094,3,0,True,
train,2038,1904,1336106659,3,0,True,
train,2039,2271,1336882770,7,0,True,
train,2040,2271,1337092723,3,1,True,
train,2041,739,1337397669,7,0,True,
train,2042,3450,1338121821,6,0,True,
train,2043,3450,1338307428,3,0,True,
train,2044,3077,1344601456,3,2,True,
train,2045,2271,1334054702,3,0,True,
train,2046,2271,1334381912,3,0,True,
train,2047,2271,1335083313,5,0,True,
train,2048,3912,1333583980,0,0,True,
train,2049,4326,1337352314,3,1,True,
train,2050,3912,1333686561,1,0,True,
train,2051,1807,1334398356,6,0,True,
train,2052,356,1334914158,2,1,True,
train,2053,963,1335665854,4,0,True,
train,2054,3662,1335914096,3,0,True,
train,2055,348,1336118738,0,3,True,
train,2056,4326,1336562635,3,0,True,
train,2057,274,1339240587,5,0,True,
train,2058,3551,1334471120,7,0,True,
train,2059,4174,1347708421,7,0,True,
train,2060,3705,1334836781,3,0,True,
train,2061,489,1335632001,7,0,True,
train,2062,3551,1336202667,7,0,True,
train,2063,88,1336815771,6,1,True,
train,2064,1136,1334973078,7,0,True,
train,2065,1562,1350627217,1,0,True,
train,2066,743,1350870747,0,0,True,
train,2067,1570,1335600264,6,0,True,
train,2068,705,1336727252,3,1,True,
train,2069,994,1336752443,3,4,True,
train,2070,2112,1339117197,3,0,True,
train,2071,348,1339465284,3,10,True,
train,2072,2130,1341827774,1,0,True,
train,2073,2112,1344562945,3,0,True,
train,2074,1281,1347693853,2,0,True,
train,2075,2673,1339322579,6,0,True,
train,2076,574,1341736504,6,1,True,
train,2077,584,1344656335,3,3,True,
train,2078,2081,1334461218,5,0,True,
train,2079,3824,1351319916,6,0,True,
train,2080,407,1346852742,2,0,True,
train,2081,4052,1351067891,2,0,True,
train,2082,2300,1342139590,0,0,True,
train,2083,2219,1333503944,3,0,True,
train,2084,2219,1335374153,3,0,True,
train,2085,3413,1333824819,7,0,True,
train,2086,3413,1334218970,2,0,True,
train,2087,3413,1334339833,3,0,True,
train,2088,2034,1334895747,0,0,True,
train,2089,528,1333506529,3,0,True,
train,2090,404,1333831655,7,0,True,
train,2091,476,1344765840,6,1,True,
train,2092,1517,1335354247,1,0,True,
train,2093,159,1335584178,3,0,True,
train,2094,4260,1342523934,2,0,True,
train,2095,397,1336752630,3,1,True,
train,2096,3218,1336098158,1,0,True,
train,2097,3218,1336897654,4,0,True,
train,2098,3218,1334611717,2,0,True,
train,2099,4815,1341796571,4,0,True,
train,2100,4815,1342573440,2,0,True,
train,2101,4516,1344696202,6,0,True,
train,2102,4815,1350028815,0,0,True,
train,2103,4815,1351731696,3,0,True,
train,2104,4815,1340760067,3,0,True,
train,2105,48,1333513799,3,0,True,
train,2106,48,1336117681,3,2,True,
train,2107,48,1336362843,7,2,True,
train,2108,48,1336541703,3,2,True,
train,2109,356,1336805890,3,6,True,
train,2110,48,1336972938,3,2,True,
train,2111,48,1337252536,3,2,True,
train,2112,48,1337658669,3,2,True,
train,2113,4371,1338095865,7,1,True,
train,2114,4371,1338306763,1,0,True,
train,2115,48,1334130045,3,0,True,
train,2116,1129,1343577159,6,0,True,
train,2117,48,1351231909,3,2,True,
train,2118,4371,1334462351,7,0,True,
train,2119,48,1334912356,3,1,True,
train,2120,4371,1335214669,3,1,True,
train,2121,48,1335635107,7,2,True,
train,2122,775,1337935250,2,0,True,
train,2123,249,1339072224,3,1,True,
train,2124,3996,1341325913,3,0,True,
train,2125,3815,1334144929,3,0,True,
train,2126,234,1342008279,3,3,True,
train,2127,860,1342603751,2,1,True,
train,2128,226,1352254310,1,0,True,
train,2129,226,1334910310,1,0,True,
train,2130,3996,1335216934,2,0,True,
train,2131,3976,1343635858,7,0,True,
train,2132,3597,1336996599,1,0,True,
train,2133,221,1337352870,3,0,True,
train,2134,578,1338147551,3,1,True,
train,2135,253,1342158266,3,0,True,
train,2136,1530,1343501628,5,0,True,
train,2137,304,1344516013,3,0,True,
train,2138,1097,1341718165,7,0,True,
train,2139,3444,1342135810,2,0,True,
train,2140,691,1343533881,6,0,True,
train,2141,4109,1347715756,7,0,True,
train,2142,2773,1351304311,3,0,True,
train,2143,1114,1351642319,0,0,True,
train,2144,648,1337396779,4,1,True,
train,2145,3587,1333578493,0,0,True,
train,2146,1321,1337129372,0,2,True,
train,2147,2307,1337422400,6,0,True,
train,2148,4812,1337601469,0,1,True,
train,2149,4812,1338178836,6,0,True,
train,2150,3587,1334095704,0,0,True,
train,2151,3587,1339971875,7,0,True,
train,2152,4757,1340244485,0,1,True,
train,2153,4893,1341392995,2,0,True,
train,2154,1321,1341794820,3,1,True,
train,2155,192,1342186191,3,3,True,
train,2156,4757,1342502824,0,1,True,
train,2157,524,1342611932,2,0,True,
train,2158,3587,1342921260,7,0,True,
train,2159,2721,1343538279,4,0,True,
train,2160,2856,1334527791,0,0,True,
train,2161,4757,1344202001,3,1,True,
train,2162,3062,1334664781,3,0,True,
train,2163,3673,1336213861,7,0,True,
train,2164,2688,1347675847,7,1,True,
train,2165,1857,1351080125,3,0,True,
train,2166,4925,1351798583,2,0,True,
train,2167,2688,1352211988,2,0,True,
train,2168,2895,1343539940,7,0,True,
train,2169,2688,1344502878,1,0,True,
train,2170,4020,1345230074,7,0,True,
train,2171,2688,1346865068,2,0,True,
train,2172,3135,1345180214,2,1,True,
train,2173,3135,1336186247,3,0,True,
train,2174,2806,1333510309,0,0,True,
train,2175,3833,1336472242,1,0,True,
train,2176,4820,1337080298,3,0,True,
train,2177,1803,1338218829,3,0,True,
train,2178,4329,1334188200,3,0,True,
train,2179,4820,1339111361,3,0,True,
train,2180,2806,1334310446,1,0,True,
train,2181,799,1347643941,7,1,True,
train,2182,4329,1334801142,3,0,True,
train,2183,4820,1352243026,0,0,True,
train,2184,2806,1334907898,2,0,True,
train,2185,4702,1335165613,0,0,True,
train,2186,4702,1335499259,0,0,True,
train,2187,4329,1335673121,7,0,True,
train,2188,2345,1352250555,1,0,True,
train,2189,3120,1340757481,0,1,True,
train,2190,994,1341566423,0,2,True,
train,2191,994,1341826329,0,3,True,
train,2192,2455,1342171709,0,0,True,
train,2193,1150,1333584228,1,0,True,
train,2194,3077,1337085435,3,1,True,
train,2195,2357,1339466368,0,0,True,
train,2196,400,1342165543,0,0,True,
train,2197,2357,1342586585,0,0,True,
train,2198,491,1334310866,1,0,True,
train,2199,2357,1334719573,1,0,True,
train,2200,2470,1334180295,0,0,True,
train,2201,3448,1335221420,0,0,True,
train,2202,1463,1339363082,3,1,True,
train,2203,190,1341664818,7,0,True,
train,2204,2358,1347688947,7,0,True,
train,2205,561,1334405727,7,1,True,
train,2206,2982,1336447763,2,0,True,
train,2207,4256,1336953475,7,0,True,
train,2208,436,1337420149,4,0,True,
train,2209,3601,1337651983,0,0,True,
train,2210,2454,1337941752,3,0,True,
train,2211,3601,1334149172,3,0,True,
train,2212,4220,1339144993,2,0,True,
train,2213,3601,1339320098,4,0,True,
train,2214,1377,1339724012,0,0,True,
train,2215,2173,1341364699,2,0,True,
train,2216,2173,1341635523,4,0,True,
train,2217,260,1336126250,3,0,True,
train,2218,1223,1333583195,0,0,True,
train,2219,814,1336193833,3,2,True,
train,2220,3796,1336814961,6,0,True,
train,2221,814,1337163888,0,0,True,
train,2222,2505,1338281192,2,1,True,
train,2223,1294,1341797007,7,0,True,
train,2224,1438,1342203095,7,0,True,
train,2225,203,1344676921,7,0,True,
train,2226,1294,1334538331,5,1,True,
train,2227,247,1335352505,3,0,True,
train,2228,437,1335671505,7,0,True,
train,2229,335,1336192652,3,0,True,
train,2230,1059,1336433687,0,0,True,
train,2231,1059,1337129049,3,0,True,
train,2232,3988,1339843096,6,0,True,
train,2233,3434,1347718419,6,0,True,
train,2234,429,1334800108,0,0,True,
train,2235,1059,1335231793,3,0,True,
train,2236,2125,1333531648,0,0,True,
train,2237,2125,1335666676,4,0,True,
train,2238,1740,1335865069,2,0,True,
train,2239,3597,1336180589,3,0,True,
train,2240,955,1336358487,7,0,True,
train,2241,955,1336531306,3,0,True,
train,2242,955,1337226944,2,0,True,
train,2243,1002,1337414768,6,0,True,
train,2244,2125,1333685641,1,0,True,
train,2245,316,1338117643,5,0,True,
train,2246,785,1338301565,3,0,True,
train,2247,1740,1338446501,2,0,True,
train,2248,1037,1338800500,0,0,True,
train,2249,955,1339382992,5,0,True,
train,2250,785,1339509364,3,0,True,
train,2251,955,1339987485,6,0,True,
train,2252,2125,1333843352,5,0,True,
train,2253,2764,1341577147,3,0,True,
train,2254,2764,1347718087,7,0,True,
train,2255,785,1350044107,3,0,True,
train,2256,2764,1351066845,3,0,True,
train,2257,4971,1351414544,5,0,True,
train,2258,955,1352256398,1,0,True,
train,2259,3597,1334130092,3,0,True,
train,2260,955,1334542942,6,0,True,
train,2261,955,1334890006,3,0,True,
train,2262,955,1335152444,7,0,True,
train,2263,2092,1335353637,2,0,True,
train,2264,327,1337407564,5,0,True,
train,2265,192,1339057690,3,2,True,
train,2266,1880,1339319391,6,1,True,
train,2267,2054,1339584306,1,0,True,
train,2268,287,1342336949,5,0,True,
train,2269,1177,1344618349,7,0,True,
train,2270,1432,1336221330,6,0,True,
train,2271,2617,1345290626,3,0,True,
train,2272,3710,1347723310,4,0,True,
train,2273,553,1334468510,5,0,True,
train,2274,1121,1350985033,0,0,True,
train,2275,2338,1351817703,0,0,True,
train,2276,190,1339152930,1,1,True,
train,2277,353,1337213153,0,0,True,
train,2278,353,1338854453,0,0,True,
train,2279,353,1339197728,0,0,True,
train,2280,353,1339457925,0,0,True,
train,2281,353,1334014431,0,0,True,
train,2282,353,1341531033,0,0,True,
train,2283,353,1341794836,7,0,True,
train,2284,353,1334621279,0,0,True,
train,2285,353,1342482428,0,0,True,
train,2286,353,1343607036,4,1,True,
train,2287,353,1334968535,2,0,True,
train,2288,1177,1333815774,6,0,True,
train,2289,3383,1334740629,3,0,True,
train,2290,488,1334972582,3,0,True,
train,2291,578,1337355088,3,1,True,
train,2292,11,1340206403,3,0,True,
train,2293,169,1341685008,7,0,True,
train,2294,3063,1347726059,7,0,True,
train,2295,793,1339304713,7,0,True,
train,2296,979,1341628996,4,2,True,
train,2297,48,1337969382,3,2,True,
train,2298,1584,1333522722,2,0,True,
train,2299,855,1335525647,2,0,True,
train,2300,1584,1336113903,2,0,True,
train,2301,4526,1336720262,2,0,True,
train,2302,4526,1337152996,2,0,True,
train,2303,961,1337600412,3,1,True,
train,2304,855,1337932361,2,0,True,
train,2305,4526,1338269895,1,0,True,
train,2306,855,1339152435,2,0,True,
train,2307,1619,1339596374,3,0,True,
train,2308,4526,1340693800,2,0,True,
train,2309,1619,1342115632,3,0,True,
train,2310,4526,1334127811,2,0,True,
train,2311,1858,1343621053,0,1,True,
train,2312,1619,1344617590,7,0,True,
train,2313,524,1344838290,0,0,True,
train,2314,4526,1345193473,2,0,True,
train,2315,1619,1345300284,7,0,True,
train,2316,4526,1346839307,1,0,True,
train,2317,1619,1347619985,2,0,True,
train,2318,1903,1349762848,2,0,True,
train,2319,1903,1351242884,2,0,True,
train,2320,1619,1352110330,2,0,True,
train,2321,4526,1334562534,2,0,True,
train,2322,3056,1352444700,1,0,True,
train,2323,4526,1334734009,2,0,True,
train,2324,4526,1335339278,2,0,True,
train,2325,226,1336986579,7,0,True,
train,2326,131,1339249036,5,0,True,
train,2327,790,1333810231,7,0,True,
train,2328,4412,1341671226,7,0,True,
train,2329,345,1341989429,3,0,True,
train,2330,48,1347706880,5,0,True,
train,2331,4558,1333520410,2,0,True,
train,2332,3870,1335541513,3,1,True,
train,2333,4558,1337234389,1,0,True,
train,2334,342,1337604828,2,0,True,
train,2335,4558,1334298955,0,0,True,
train,2336,3767,1335187121,2,0,True,
train,2337,745,1339499889,2,0,True,
train,2338,4562,1337160076,2,0,True,
train,2339,4562,1338719755,5,0,True,
train,2340,4562,1339297566,5,0,True,
train,2341,4562,1339930201,6,0,True,
train,2342,3028,1334827810,3,0,True,
train,2343,3823,1336851527,7,0,True,
train,2344,3823,1337961783,3,0,True,
train,2345,3823,1338296372,2,0,True,
train,2346,3823,1338825743,3,0,True,
train,2347,3823,1339289695,7,0,True,
train,2348,3823,1341675761,7,0,True,
train,2349,3823,1342194646,2,0,True,
train,2350,2067,1344666476,3,0,True,
train,2351,1409,1334189386,3,0,True,
train,2352,2281,1345374618,6,0,True,
train,2353,1409,1350997906,0,0,True,
train,2354,3823,1335024651,7,0,True,
train,2355,1409,1335313332,3,0,True,
train,2356,2425,1336092730,0,0,True,
train,2357,687,1336208382,5,1,True,
train,2358,2425,1336528506,0,0,True,
train,2359,2425,1337306842,3,0,True,
train,2360,2342,1338814685,3,0,True,
train,2361,356,1339296699,7,4,True,
train,2362,2425,1340758179,0,0,True,
train,2363,2425,1334193475,3,0,True,
train,2364,2425,1341467924,2,0,True,
train,2365,2425,1342138971,0,0,True,
train,2366,978,1334979297,3,0,True,
train,2367,2425,1335228948,0,0,True,
train,2368,936,1335682469,6,1,True,
train,2369,3340,1333508091,0,0,True,
train,2370,4368,1336096652,0,0,True,
train,2371,2829,1336530811,3,0,True,
train,2372,3534,1336740405,2,0,True,
train,2373,2829,1337220540,0,0,True,
train,2374,3534,1337422742,4,0,True,
train,2375,4368,1337564765,0,0,True,
train,2376,4368,1337924030,0,0,True,
train,2377,2829,1338259336,0,0,True,
train,2378,3534,1333992296,0,0,True,
train,2379,3534,1334400544,5,0,True,
train,2380,3534,1334789615,2,0,True,
train,2381,3534,1335367883,0,0,True,
train,2382,3817,1339971134,4,0,True,
train,2383,3817,1341441373,0,0,True,
train,2384,3817,1341713279,6,0,True,
train,2385,4449,1341999138,2,0,True,
train,2386,4449,1342179109,3,0,True,
train,2387,3852,1342517009,0,0,True,
train,2388,2626,1342868388,7,0,True,
train,2389,3639,1344607341,3,0,True,
train,2390,3852,1345194990,3,0,True,
train,2391,2626,1349688374,2,0,True,
train,2392,3817,1350035017,3,0,True,
train,2393,3503,1350346196,0,0,True,
train,2394,2589,1350610681,0,0,True,
train,2395,3932,1351305432,4,0,True,
train,2396,2626,1351762827,2,0,True,
train,2397,2748,1352194990,2,0,True,
train,2398,4402,1337952438,3,0,True,
train,2399,3747,1339716113,0,0,True,
train,2400,1260,1344577030,1,0,True,
train,2401,1260,1350607566,3,0,True,
train,2402,1260,1341790967,5,0,True,
train,2403,1260,1342140332,3,0,True,
train,2404,2673,1338530651,3,0,True,
train,2405,2404,1339418553,0,0,True,
train,2406,3484,1344933464,2,0,True,
train,2407,2404,1335364875,2,0,True,
train,2408,368,1338040542,3,0,True,
train,2409,3694,1339243266,3,0,True,
train,2410,391,1341753913,7,0,True,
train,2411,2669,1336293090,7,0,True,
train,2412,443,1339496778,2,0,True,
train,2413,3307,1350008990,0,0,True,
train,2414,1830,1336765437,7,0,True,
train,2415,275,1337152403,1,0,True,
train,2416,2755,1333584145,0,0,True,
train,2417,4374,1336376298,7,0,True,
train,2418,2530,1336488596,3,0,True,
train,2419,1947,1336976597,2,0,True,
train,2420,4374,1337174322,3,0,True,
train,2421,4611,1337418340,3,0,True,
train,2422,4428,1337632213,2,0,True,
train,2423,4757,1338314418,2,0,True,
train,2424,4374,1338450543,2,0,True,
train,2425,1881,1338637952,7,1,True,
train,2426,3724,1333848681,7,4,True,
train,2427,3533,1338982117,1,0,True,
train,2428,3532,1339572418,2,0,True,
train,2429,2822,1340004722,2,1,True,
train,2430,4343,1341832371,3,0,True,
train,2431,3550,1342611778,2,1,True,
train,2432,3533,1343302582,3,0,True,
train,2433,4297,1333966336,3,0,True,
train,2434,3164,1344174509,7,0,True,
train,2435,2700,1344935245,2,0,True,
train,2436,979,1345253740,4,2,True,
train,2437,2755,1335225661,0,0,True,
train,2438,2755,1335485496,0,0,True,
train,2439,1881,1335620188,7,0,True,
train,2440,4806,1336185745,2,0,True,
train,2441,996,1346864039,3,1,True,
train,2442,0,1351270479,3,1,True,
train,2443,4724,1339132830,3,0,True,
train,2444,4724,1341418876,3,0,True,
train,2445,2989,1336951168,5,0,True,
train,2446,2989,1338253487,0,0,True,
train,2447,4156,1339032541,0,0,True,
train,2448,1244,1350946546,0,0,True,
train,2449,2989,1335140026,0,0,True,
train,2450,1937,1334028635,1,0,True,
train,2451,456,1335871703,3,0,True,
train,2452,905,1336197524,3,0,True,
train,2453,1937,1336727856,3,0,True,
train,2454,1788,1334215795,3,0,True,
train,2455,1788,1338288756,3,0,True,
train,2456,3537,1339073362,3,0,True,
train,2457,1788,1339500807,2,0,True,
train,2458,1937,1334389005,7,0,True,
train,2459,1937,1341822161,3,0,True,
train,2460,1788,1342181195,3,0,True,
train,2461,404,1342438920,2,2,True,
train,2462,3537,1347657448,7,0,True,
train,2463,1235,1334557461,1,0,True,
train,2464,3537,1335207340,3,0,True,
train,2465,3537,1335386455,3,0,True,
train,2466,1493,1333512080,0,0,True,
train,2467,3221,1337137868,0,1,True,
train,2468,3221,1338517941,0,1,True,
train,2469,1493,1333964547,0,0,True,
train,2470,3654,1339459169,3,0,True,
train,2471,1493,1340002292,0,0,True,
train,2472,1127,1334195319,0,0,True,
train,2473,3221,1334717823,3,0,True,
train,2474,3221,1335331626,0,1,True,
train,2475,1807,1335606313,5,1,True,
train,2476,4589,1335858171,2,0,True,
train,2477,1116,1336128361,2,0,True,
train,2478,2189,1336449503,0,0,True,
train,2479,4589,1337407092,7,0,True,
train,2480,1060,1340002877,1,0,True,
train,2481,4589,1334387672,3,0,True,
train,2482,2189,1334630440,0,0,True,
train,2483,2409,1334895266,0,0,True,
train,2484,2409,1335163993,2,0,True,
train,2485,2409,1335341732,1,0,True,
train,2486,4186,1336147686,3,1,True,
train,2487,1416,1336880427,7,0,True,
train,2488,4186,1339420668,0,0,True,
train,2489,597,1341075946,7,0,True,
train,2490,4186,1334484831,7,0,True,
train,2491,946,1334926034,2,0,True,
train,2492,1125,1335260853,3,0,True,
train,2493,983,1335665327,5,0,True,
train,2494,3594,1339351443,6,0,True,
train,2495,3560,1341069650,7,0,True,
train,2496,558,1341429993,3,0,True,
train,2497,4767,1335016575,5,0,True,
train,2498,832,1336873384,6,0,True,
train,2499,4390,1337659287,0,0,True,
train,2500,832,1338244351,3,0,True,
train,2501,38,1334416433,6,0,True,
train,2502,832,1339110600,2,1,True,
train,2503,832,1339627223,1,0,True,
train,2504,463,1339874808,7,0,True,
train,2505,832,1340751945,3,0,True,
train,2506,832,1334628042,2,1,True,
train,2507,542,1341391351,1,0,True,
train,2508,463,1335034888,7,0,True,
train,2509,666,1345338517,7,0,True,
train,2510,4390,1335405090,0,0,True,
train,2511,570,1335615138,5,1,True,
train,2512,2710,1333504674,0,0,True,
train,2513,265,1336729218,0,0,True,
train,2514,2710,1337306356,0,0,True,
train,2515,2710,1337652547,0,0,True,
train,2516,1366,1338271153,0,0,True,
train,2517,1366,1338448221,0,0,True,
train,2518,2710,1339392635,0,0,True,
train,2519,2710,1339553836,0,0,True,
train,2520,2707,1339997528,0,0,True,
train,2521,2710,1333935696,0,0,True,
train,2522,2710,1334626812,0,0,True,
train,2523,284,1335403875,3,0,True,
train,2524,284,1335580575,1,0,True,
train,2525,2710,1336186178,4,0,True,
train,2526,2710,1336531978,0,0,True,
train,2527,2323,1336526299,0,0,True,
train,2528,2323,1337216151,1,0,True,
train,2529,2323,1337584727,2,0,True,
train,2530,681,1337953636,1,0,True,
train,2531,2323,1338515663,0,0,True,
train,2532,1795,1334099962,0,0,True,
train,2533,1130,1339070983,0,0,True,
train,2534,3207,1347513618,1,0,True,
